invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,hour,calculated_sales,day,day_of_week,month,week,is_weekend
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00,Ewallet,97.94,4.761904762,4.897,6.9,11,102.837,7,Thursday,3,10,0
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16:00,Credit card,292.2,4.761904762,14.61,4.9,17,306.81,25,Monday,2,9,0
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1,18,551.124,1,Friday,2,5,0
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00:00,Ewallet,92.04,4.761904762,4.602,9.1,11,96.642,22,Tuesday,1,4,0
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30:00,Credit card,75.88,4.761904762,3.794,7.1,10,79.67399999999999,3,Thursday,1,1,0
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00,Credit card,80.72,4.761904762,4.036,5.0,12,84.756,13,Wednesday,2,7,0
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43:00,Credit card,112.62,4.761904762,5.631,5.5,16,118.251,28,Monday,1,5,0
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40:00,Credit card,71.2,4.761904762,3.56,9.2,20,74.76,5,Saturday,1,1,1
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40:00,Ewallet,155.24,4.761904762,7.762,4.9,13,163.002,19,Tuesday,3,12,0
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9,16,308.91,12,Saturday,1,2,1
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00,Credit card,548.55,4.761904762,27.4275,6.0,12,575.9775000000001,7,Monday,1,2,0
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45:00,Cash,257.7,4.761904762,12.885,4.2,17,270.585,26,Saturday,1,4,1
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00,Cash,396.36,4.761904762,19.818,7.3,10,416.178,23,Wednesday,1,4,0
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31:00,Ewallet,171.81,4.761904762,8.5905,6.5,20,180.4005,9,Saturday,2,6,1
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00,Cash,488.79,4.761904762,24.4395,8.9,10,513.2295,22,Friday,2,8,0
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00,Cash,524.16,4.761904762,26.208,9.7,12,550.3679999999999,5,Tuesday,2,6,0
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00,Credit card,133.26,4.761904762,6.663,8.6,10,139.923,7,Thursday,3,10,0
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51:00,Cash,135.24,4.761904762,6.762,6.9,18,142.002,25,Monday,3,13,0
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45:00,Credit card,112.44,4.761904762,5.622,7.7,13,118.062,20,Sunday,1,3,1
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38:00,Cash,144.08,4.761904762,7.204,9.5,19,151.28400000000002,4,Monday,2,6,0
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23:00,Ewallet,985.2,4.761904762,49.26,4.5,20,1034.46,30,Wednesday,1,5,0
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24:00,Ewallet,249.96,4.761904762,12.498,5.6,15,262.45799999999997,2,Wednesday,1,1,0
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54:00,Ewallet,217.26,4.761904762,10.863,8.2,16,228.123,29,Friday,3,13,0
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00,Cash,194.22,4.761904762,9.711,7.3,12,203.93099999999998,14,Thursday,3,11,0
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42:00,Credit card,892.0,4.761904762,44.6,4.4,15,936.6,11,Monday,2,7,0
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58:00,Ewallet,339.36,4.761904762,16.968,5.7,13,356.32800000000003,30,Wednesday,1,5,0
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08:00,Ewallet,447.06,4.761904762,22.353,5.0,15,469.41300000000007,20,Wednesday,3,12,0
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02:00,Cash,198.5,4.761904762,9.925,9.0,13,208.425,20,Wednesday,3,12,0
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01:00,Credit card,812.1,4.761904762,40.605,6.3,13,852.7049999999999,17,Thursday,1,3,0
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40:00,Credit card,493.3,4.761904762,24.665,9.4,16,517.9649999999999,3,Sunday,2,5,1
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55:00,Cash,591.66,4.761904762,29.583,7.7,13,621.2429999999999,1,Tuesday,1,1,0
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00,Credit card,559.02,4.761904762,27.951,5.5,10,586.971,10,Thursday,1,2,0
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42:00,Ewallet,517.86,4.761904762,25.893,4.1,16,543.753,2,Saturday,3,9,1
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16:00,Credit card,410.2,4.761904762,20.51,7.6,17,430.71000000000004,25,Monday,2,9,0
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00,Cash,266.7,4.761904762,13.335,8.6,11,280.035,29,Tuesday,1,5,0
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3,19,74.45550000000001,10,Sunday,3,10,1
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55:00,Credit card,144.78,4.761904762,7.239,8.1,19,152.019,13,Sunday,1,2,1
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33:00,Credit card,429.55,4.761904762,21.4775,8.6,14,451.0275,22,Friday,3,12,0
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49:00,Ewallet,569.17,4.761904762,28.4585,6.3,19,597.6285,1,Friday,3,9,0
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43:00,Cash,241.2,4.761904762,12.06,5.8,18,253.26,20,Wednesday,2,8,0
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2,14,133.434,14,Monday,1,3,0
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54:00,Cash,257.08,4.761904762,12.854,7.7,13,269.93399999999997,26,Tuesday,3,13,0
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00,Ewallet,139.02,4.761904762,6.951,8.1,12,145.971,1,Friday,3,9,0
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00,Cash,81.66,4.761904762,4.083,7.3,12,85.743,7,Monday,1,2,0
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54:00,Cash,310.72,4.761904762,15.536,8.4,19,326.25600000000003,1,Friday,2,5,0
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06:00,Credit card,185.96,4.761904762,9.298,8.0,15,195.258,13,Wednesday,2,7,0
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03:00,Credit card,72.32,4.761904762,3.616,9.5,18,75.93599999999999,14,Monday,1,3,0
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58:00,Ewallet,189.18,4.761904762,9.459,7.0,15,198.639,19,Saturday,1,3,1
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53:00,Credit card,206.84,4.761904762,10.342,9.8,13,217.18200000000002,9,Saturday,3,10,1
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03:00,Cash,157.02,4.761904762,7.851,9.2,14,164.871,27,Wednesday,3,13,0
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38:00,Ewallet,215.3,4.761904762,10.765,7.7,16,226.065,4,Monday,2,6,0
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00,Cash,596.1,4.761904762,29.805,5.3,11,625.905,14,Thursday,3,11,0
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00,Cash,73.1,4.761904762,3.655,4.4,12,76.755,4,Monday,3,10,0
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00,Credit card,279.18,4.761904762,13.959,4.3,10,293.139,3,Sunday,3,9,1
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4,17,178.164,27,Sunday,1,4,1
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13:00,Cash,45.58,4.761904762,2.279,9.8,14,47.858999999999995,7,Thursday,2,6,0
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00,Ewallet,225.6,4.761904762,11.28,4.8,11,236.88000000000002,5,Tuesday,2,6,0
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05:00,Cash,290.4,4.761904762,14.52,5.3,13,304.91999999999996,15,Friday,3,11,0
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00,Credit card,44.46,4.761904762,2.223,8.7,11,46.683,1,Friday,3,9,0
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30:00,Credit card,156.6,4.761904762,7.83,9.5,13,164.43000000000004,15,Friday,2,7,0
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11:00,Ewallet,419.94,4.761904762,20.997,5.3,19,440.93699999999995,17,Sunday,2,7,1
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,184.25,4.761904762,9.2125,9.2,18,193.4625,26,Saturday,1,4,1
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22:00,Ewallet,140.64,4.761904762,7.032,9.6,14,147.672,24,Sunday,3,12,1
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16:00,Ewallet,83.08,4.761904762,4.154,6.4,17,87.234,23,Wednesday,1,4,0
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00,Credit card,64.99,4.761904762,3.2495,4.5,10,68.23949999999999,26,Saturday,1,4,1
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35:00,Ewallet,775.6,4.761904762,38.78,6.9,20,814.38,14,Thursday,3,11,0
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54:00,Ewallet,327.06,4.761904762,16.353,7.8,13,343.413,17,Sunday,3,11,1
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08:00,Cash,363.23,4.761904762,18.1615,4.5,20,381.3915,8,Tuesday,1,2,0
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,127.0,4.761904762,6.35,8.6,15,133.35,8,Friday,2,6,0
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00,Ewallet,375.55,4.761904762,18.7775,5.2,12,394.3275,10,Sunday,2,6,1
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,199.16,4.761904762,9.958,6.4,19,209.118,28,Thursday,3,13,0
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,30.61,4.761904762,1.5305,5.2,12,32.1405,23,Wednesday,1,4,0
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00,Ewallet,115.78,4.761904762,5.789,8.9,10,121.569,17,Thursday,1,3,0
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00,Credit card,28.96,4.761904762,1.448,6.2,10,30.408,7,Thursday,2,6,0
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00,Cash,890.73,4.761904762,44.5365,6.7,11,935.2665000000001,9,Saturday,3,10,1
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00,Cash,279.66,4.761904762,13.983,7.2,11,293.643,24,Thursday,1,4,0
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,80.93,4.761904762,4.0465,9.0,16,84.9765,19,Saturday,1,3,1
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,674.5,4.761904762,33.725,4.2,11,708.225,3,Sunday,2,5,1
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00,Ewallet,348.48,4.761904762,17.424,4.2,12,365.904,20,Wednesday,3,12,0
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51:00,Cash,435.6,4.761904762,21.78,6.9,19,457.38,13,Sunday,1,2,1
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,439.55,4.761904762,21.9775,4.4,18,461.5275,14,Thursday,3,11,0
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00,Credit card,591.18,4.761904762,29.559,4.0,11,620.739,23,Wednesday,1,4,0
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,17,273.798,7,Thursday,2,6,0
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30:00,Credit card,215.04,4.761904762,10.752,9.2,15,225.79200000000003,28,Thursday,3,13,0
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,91.61,4.761904762,4.5805,9.8,19,96.1905,20,Wednesday,3,12,0
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27:00,Credit card,662.13,4.761904762,33.1065,4.9,15,695.2365,17,Thursday,1,3,0
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00,Credit card,832.5,4.761904762,41.625,4.4,11,874.125,12,Saturday,1,2,1
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42:00,Cash,91.35,4.761904762,4.5675,6.8,15,95.91749999999999,16,Saturday,2,7,1
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,157.76,4.761904762,7.888,9.1,16,165.648,26,Saturday,1,4,1
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,121.74,4.761904762,6.087,8.7,12,127.827,9,Saturday,3,10,1
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41:00,Cash,825.8,4.761904762,41.29,5.0,14,867.0899999999999,14,Thursday,3,11,0
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5,14,167.89499999999998,25,Friday,1,4,0
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,12.09,4.761904762,0.6045,8.2,18,12.6945,26,Saturday,1,4,1
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08:00,Credit card,641.9,4.761904762,32.095,6.7,14,673.995,19,Saturday,1,3,1
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38:00,Ewallet,234.93,4.761904762,11.7465,5.4,16,246.6765,5,Tuesday,3,10,0
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,167.54,4.761904762,8.377,7.0,10,175.917,15,Tuesday,1,3,0
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00,Ewallet,299.1,4.761904762,14.955,4.7,11,314.055,18,Monday,3,12,0
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,239.73,4.761904762,11.9865,5.0,19,251.7165,20,Wednesday,3,12,0
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01:00,Credit card,664.7,4.761904762,33.235,5.0,15,697.9350000000001,15,Tuesday,1,3,0
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,202.65,4.761904762,10.1325,6.0,20,212.7825,3,Sunday,3,9,1
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00,Cash,46.2,4.761904762,2.31,6.3,12,48.510000000000005,19,Tuesday,3,12,0
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,88.15,4.761904762,4.4075,8.5,15,92.55749999999999,8,Friday,3,10,0
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5,17,165.123,27,Wednesday,2,9,0
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4,20,311.1885,23,Saturday,2,8,1
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29:00,Ewallet,708.4,4.761904762,35.42,4.7,15,743.8199999999999,19,Tuesday,3,12,0
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08:00,Ewallet,111.34,4.761904762,5.567,6.0,15,116.90700000000001,27,Wednesday,3,13,0
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26:00,Credit card,580.16,4.761904762,29.008,4.0,19,609.168,30,Saturday,3,13,1
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,15,63.2625,16,Saturday,2,7,1
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43:00,Ewallet,174.24,4.761904762,8.712,8.7,18,182.952,18,Friday,1,3,0
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58:00,Cash,421.26,4.761904762,21.063,7.4,14,442.323,30,Saturday,3,13,1
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,33.63,4.761904762,1.6815,5.6,19,35.3115,20,Wednesday,3,12,0
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10:00,Cash,30.98,4.761904762,1.549,6.3,15,32.529,16,Wednesday,1,3,0
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,247.4,4.761904762,12.37,7.1,16,259.77,24,Sunday,2,8,1
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,378.3,4.761904762,18.915,7.8,18,397.215,15,Tuesday,1,3,0
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00,Cash,334.86,4.761904762,16.743,9.9,11,351.603,22,Tuesday,1,4,0
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24:00,Cash,727.8,4.761904762,36.39,7.3,17,764.1899999999999,3,Sunday,2,5,1
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31:00,Ewallet,335.88,4.761904762,16.794,5.1,15,352.674,6,Wednesday,3,10,0
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04:00,Credit card,240.72,4.761904762,12.036,9.4,18,252.756,16,Saturday,2,7,1
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,47.07,4.761904762,2.3535,5.8,14,49.4235,14,Thursday,3,11,0
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00,Credit card,99.69,4.761904762,4.9845,8.0,10,104.6745,27,Wednesday,2,9,0
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9,10,277.67250000000007,18,Friday,1,3,0
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48:00,Cash,139.65,4.761904762,6.9825,5.9,15,146.6325,29,Tuesday,1,5,0
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46:00,Credit card,55.45,4.761904762,2.7725,4.9,17,58.222500000000004,26,Tuesday,2,9,0
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,128.91,4.761904762,6.4455,9.3,11,135.3555,3,Sunday,2,5,1
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00,Credit card,119.98,4.761904762,5.999,7.9,12,125.979,16,Wednesday,1,3,0
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14:00,Credit card,352.5,4.761904762,17.625,5.9,18,370.125,24,Sunday,3,12,1
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45:00,Credit card,871.0,4.761904762,43.55,9.9,14,914.55,12,Tuesday,2,7,0
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,197.6,4.761904762,9.88,7.7,11,207.48,21,Thursday,2,8,0
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44:00,Ewallet,194.52,4.761904762,9.726,7.6,15,204.246,4,Monday,2,6,0
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06:00,Ewallet,173.22,4.761904762,8.661,7.7,13,181.881,20,Wednesday,2,8,0
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43:00,Ewallet,71.88,4.761904762,3.594,6.4,20,75.47399999999999,23,Saturday,2,8,1
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19:00,Ewallet,286.26,4.761904762,14.313,4.4,14,300.573,16,Saturday,2,7,1
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01:00,Credit card,81.24,4.761904762,4.062,4.1,10,85.30199999999999,17,Thursday,1,3,0
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4,19,588.42,14,Monday,1,3,0
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34:00,Cash,186.8,4.761904762,9.34,5.5,16,196.14000000000001,30,Saturday,3,13,1
